title,rouge1,rouge2,rougeL
"To improve certain compensation, health care, and education benefits for individuals who serve in a reserve component of the uniformed services, and for other purposes.",0.09473684210526316,0.05319148936170213,0.0736842105263158
To amend title XIX of the Social Security Act to permit Medicaid beneficiaries the choice of self-directed personal assistance services through a cash and counseling program under the Medicaid Program.,0.3308270676691729,0.1984732824427481,0.2556390977443609
"To establish the Manhattan Project National Historical Park in Oak Ridge, Tennessee, Los Alamos, New Mexico, and Hanford, Washington, and for other purposes.",0.07677543186180423,0.05009633911368016,0.0652591170825336
To provide assistance to address long-term food production and rural development needs in Afghanistan and the Central Asian Republics.,0.10526315789473684,0.05357142857142857,0.10526315789473684
Radio Broadcasting Preservation Act of 2000,0.10526315789473685,0.04,0.09210526315789475
"A bill to amend title 10, United States Code, to enhance the readiness of the Armed Forces by replacing the current policy concerning homosexuality in the Armed Forces, referred to as ""Don't Ask, Don't Tell"", with a policy of nondiscrimination on the basis of sexual orientation.",0.07142857142857144,0.018018018018018018,0.05357142857142857
Putting Main Street FIRST Act,0.12408759124087593,0.022058823529411766,0.08759124087591241
A bill to amend the Internal Revenue Code of 1986 to modify the tax credit for holders of qualified zone academy bonds.,0.36170212765957444,0.13043478260869562,0.27659574468085113
"To amend the Omnibus Crime Control and Safe Streets Act of 1968 to provide adequate benefits for public safety officers injured or killed in the line of duty, and for other purposes.",0.11920529801324503,0.06711409395973154,0.10596026490066225
Turkish Human Rights Act,0.34722222222222227,0.09859154929577464,0.2222222222222222
"To amend the Public Health Service Act with respect to facilitating the development of microbicides for preventing transmission of HIV/AIDS and other diseases, and for other purposes.",0.06666666666666667,0.038461538461538464,0.05714285714285714
Environmental Finance Act of 1995,0.07228915662650603,0.04878048780487805,0.07228915662650603
"A bill to amend the Military Commissions Act of 2006 to improve and enhance due process and appellate procedures, and for other purposes.",0.13793103448275865,0.11188811188811189,0.1103448275862069
"A bill to amend the Communications Act of 1934 to prohibit the unlawful acquisition and use of confidential customer proprietary network information, and for other purposes.",0.11155378486055777,0.05622489959839358,0.0796812749003984
"A bill to amend title 38, United States Code, to modify the provision of compensation and pension to surviving spouses of veterans in the months of the deaths of the veterans, to improve housing loan benefits for veterans, and for other purposes.",0.28859060402684567,0.18918918918918917,0.21476510067114093
National Oceanic and Atmospheric Administration Atmospheric and Satellite Program Authorization Act of 1993,0.1694915254237288,0.14857142857142858,0.14689265536723164
To amend the Internal Revenue Code of 1986 to provide an exemption from income taxation for qualified State tuition programs.,0.75,0.5999999999999999,0.6875000000000001
"To amend title 18 of the United States Code to require HIV testing of Federal prisoners about to be released, to direct the Attorney General of the United States and the Secretary of Health and Human Services to provide HIV/AIDS treatment for recently released Federal prisoners, and for other purposes.",0.07407407407407407,0.015037593984962405,0.05925925925925926
"To assess the impact of the North American Free Trade Agreement and the entry of the People's Republic of China into the World Trade Organization on American jobs, the environment, and worker rights.",0.1614035087719298,0.07773851590106008,0.11228070175438595
A bill to provide the citizens of the United States and Congress with a report on coordinated actions by Federal agencies to prevent the introduction of foot and mouth disease and bovine spongiform encephalopathy into the United States and other information to assess the economic and public health impacts associated with the potential threats presented by those diseases.,0.20689655172413793,0.12280701754385964,0.15517241379310345
Department of Veterans Affairs Information Security Protection Act,0.01785714285714286,0.0,0.01785714285714286
"To require financial literacy and economic education counseling for student borrowers, and for other purposes.",0.0,0.0,0.0
