index,title,rouge1,rouge2,rougeL
1051,"An act to amend Section 48900 of the Education Code, relating to pupils.",0.4130434782608695,0.15846994535519127,0.25
1052,"An act to
amend Section 66406.7 of, and to
add Section 66407.3
to
to,
the Education Code, relating to public postsecondary education, and making an appropriation therefor.",0.1347517730496454,0.023696682464454975,0.07565011820330969
1053,"An act to amend Section 8880.5 of the Government Code, relating to the California State Lottery Act.",0.2453703703703704,0.027906976744186046,0.1388888888888889
1054,"An act to amend Sections 19855 and 19858 of the Business and Professions Code, relating to gambling.",0.16434892541087234,0.13434727503168567,0.1441213653603034
1055,"An act to amend
Section 19605
Sections 19605 and 19620.2
of the Business and Professions Code,
and to amend Section 3200 of the Food and Agricultural Code,
relating to horse
racing.
racing, and making an appropriation therefor.",0.29642857142857143,0.12903225806451613,0.1821428571428571
1056,"An act to add Chapter 20 (commencing with Section 26205) to Division 20 of the Health and Safety Code, relating to code enforcement officers.",0.38482384823848237,0.11989100817438693,0.1897018970189702
1057,"An act to amend Section 68152 of the Government Code, relating to court records.",0.35443037974683544,0.13740458015267176,0.2582278481012658
1058,"An act to amend Sections 1680 and 1682 of, and to add Section 1601.4 to, the Business and Professions Code, relating to healing arts.",0.33771106941838647,0.21845574387947267,0.27016885553470915
1059,"An act to amend Section 44253.4 of the Education Code, relating to teacher credentialing.",0.375,0.10084033613445378,0.24166666666666667
1060,"An act to amend Sections 5080.05 and 5080.18 of, and to add Section 5080.22 to, the Public Resources Code, relating to state parks.",0.3122476446837147,0.09986504723346828,0.18304172274562586
1061,"An act to amend Sections 301, 303.3, 362, 19271, 19280, 19281, 19283, 19284, 19285, 19286, 19287, 19288, 19290, 19291, 19292, 19293, 19294, and 19295 of, to amend the heading of Chapter 3.5 (commencing with Section 19280) of Division 19 of, to add Section 305.5 to, and to repeal Section 19282 of the Elections Code, relating to elections.",0.535593220338983,0.32081911262798635,0.43389830508474575
1062,"An act to amend Section 54954.2 of the Government Code, relating to local government.",0.32,0.2737226277372263,0.2581818181818182
1063,"An act to amend Section 1513 of the Code of Civil Procedure, relating to unclaimed property.",0.5255474452554745,0.28850855745721277,0.3746958637469586
1064,"An act to
add Section 98.74 to
amend Section 98.7 of
the Labor Code, relating to employment.",0.3669724770642202,0.12037037037037036,0.23853211009174313
1065,"An act to add Chapter 16 (commencing with Section 1425) to Title 10 of Part 2 of the Penal Code, relating to prisoners.",0.18057455540355677,0.04389574759945131,0.11217510259917922
1066,"An act to add Section 144.9 to the Labor Code, relating to occupational safety and health.",0.30210325047801145,0.2226487523992322,0.27533460803059273
1067,"An act to amend Sections 14103, 14252, 14453, 14456, 14550, 14804, 14950, 15050, and 15100 of, to add Section 14556 to, and to repeal Section 14951 of, the Financial Code, relating to credit unions.",0.2389758179231863,0.05706134094151212,0.14509246088193456
1068,"An act to amend Section 5899 of the Welfare and Institutions Code, relating to mental health.",0.6354166666666666,0.37696335078534027,0.3802083333333333
1069,"An act to add Section 10708 to the Elections Code, and to amend Sections 89510 and 89519 of the Government Code, relating to elections.",0.37742504409171085,0.21238938053097345,0.2222222222222222
1070,"An act to add and repeal Article 3 (commencing with Section 54660) of Chapter 9 of Part 29 of Division 4 of Title 2 of the Education Code, and to add and repeal Section 19816.22 of the Government Code, relating to state employment, and making an appropriation therefor.",0.2305630026809651,0.19086021505376344,0.1742627345844504
1071,"An act to amend Section 14230 of the Unemployment Insurance Code, relating to workforce development.",0.22454308093994774,0.02099737532808399,0.12532637075718014
1072,"An act to amend Section 1633.2 of the Civil Code, and to amend Section 16.5 of the Government Code, relating to state government.",0.4058823529411764,0.15384615384615385,0.28235294117647064
1073,"An act to amend Section 70615 of the Government Code, and to amend Section 186.34 of, and to add Section 186.35 to, the Penal Code, relating to criminal gangs.",0.18625277161862527,0.053452115812917596,0.1286031042128603
1074,"An act to add Chapter 7.5 (commencing with Section 485) to Division 1 of the Water Code, relating to water.",0.2463533225283631,0.05853658536585366,0.14910858995137763
1075,"An act to amend Sections 48645.3, 48645.5, 51225.1, and 51225.2 of the Education Code, relating to juvenile court school pupils.",0.06255144032921811,0.06038978863573977,0.062002743484224965
